product_id,product_name,product_description,category,subcategory,brand,price,rating_avg,review_count,stock_quantity,date_added
310d8649-0566-46a3-b56d-03c1c64e9700,Barbie Max Deluxe Mia,"Unleash endless fun with the Barbie Max Deluxe Mia.

Key Features:
  - Encourages creative thinking and problem-solving skills.
  - STEM-focused learning through play.
  - Safe, non-toxic materials certified for children.
  - Easy to learn, with endless replay value.
  - Includes everything needed for immediate play.
  - Expandable with additional sets and accessories.

Additional Details:
  - Players: {player_count}
  - Recommended age: {age_range}+

Where learning meets play.",Toys & Games,Action Figures,Barbie,20.67,,0,1,2024-11-24
72af798d-dd65-4dfe-b807-d84757d3e847,A Superior Spectrum: Building Real-World Solutions,"A Superior Spectrum: Building Real-World Solutions is a compelling read you won't want to put down.

Key Features:
  - Comprehensive coverage of the subject matter.
  - Gripping narrative that keeps you turning pages.
  - Award-winning author delivers another masterpiece.
  - Features a foreword by a leading expert in the field.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

Additional Details:
  - A substantial read that delivers incredible value.
  - Expertly crafted with attention to every detail.
  - Available in multiple formats for your reading preference.

Already a bestseller in multiple countries.",Books,Comics,Hachette,12.35,,0,5,2025-04-27
7a29cde0-245e-430f-aaf2-c36541a95075,Apple Air7 Bluetooth Earbuds,"Upgrade your setup with the powerful Apple Air7 Bluetooth Earbuds.

Key Features:
  - Enhanced security features including biometric authentication.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Advanced cooling system for sustained performance.
  - Sleek, lightweight design for maximum portability.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Perfect for professionals and enthusiasts alike.",Electronics,Headphones,Apple,300.48,,0,3,2024-09-07
3dd241cc-231d-4821-9c7b-1e6f1ee2fe26,Wilson Official Team Sport,"Engineered for peak performance in any condition.

Key Features:
  - Quick-setup system saves time and hassle.
  - Ergonomic design reduces fatigue during extended use.
  - Weather-resistant materials keep you protected.
  - Durable construction withstands the toughest conditions.
  - Reinforced stress points for long-lasting durability.
  - Adjustable features for customized fit.

Additional Details:
  - Capacity: {capacity_l}L
  - Dimensions: {dim_cm} cm

Trusted by athletes and adventurers worldwide.",Sports & Outdoors,Team Sports,Wilson,114.71,,0,1,2025-07-27
a879a2c9-5349-4da1-833a-2a7fb8e39664,Michelin Air11 Car Accessorie,"Protect and enhance your vehicle with the Michelin Air11 Car Accessorie.

Key Features:
  - Non-abrasive and safe for all surfaces.
  - Exceeds OEM specifications for quality and performance.
  - Long-lasting protection against the elements.
  - Easy application with no special tools required.
  - Weather-resistant for year-round protection.

Additional Details:
  - Application: {app_method}
  - Volume: {volume_ml}ml

Your vehicle deserves the best care.",Automotive,Car Accessories,Michelin,21.94,,0,1,2023-04-12
906e3627-ad85-4eeb-a623-cda5723db451,LEGO Drift Science Experiment,"Bring joy to playtime with the LEGO Drift Science Experiment.

Key Features:
  - Easy to learn, with endless replay value.
  - Award-winning design loved by kids and parents.
  - STEM-focused learning through play.
  - Develops fine motor skills and hand-eye coordination.

Additional Details:
  - Players: {player_count}
  - Recommended age: {age_range}+
  - Batteries: {battery_req}

Where learning meets play.",Toys & Games,Educational Toys,LEGO,16.74,5.0,1,1,2025-04-22
5bc7f769-def0-46b9-8a64-35b8bc9c0a76,Nike Accessorie - Sand,"Designed for those who refuse to compromise on style.

Key Features:
  - Breathable material keeps you comfortable all day.
  - Eco-friendly materials sourced sustainably.
  - Classic design that never goes out of style.
  - Versatile design transitions seamlessly from day to night.
  - Premium {material} fabric for lasting comfort.
  - Reinforced stitching for enhanced durability.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Available in multiple sizes for the perfect fit.
  - Designed for comfort with a tailored silhouette.
  - Easy care: machine washable for convenience.

Experience the perfect blend of style and comfort.",Clothing & Accessories,Accessories,Nike,43.95,,0,1,2023-03-25
77e18a4d-8791-42a8-a2f3-81a888a28599,Apple Max Action Cam,"Experience cutting-edge technology with the Apple Max Action Cam.

Key Features:
  - Enhanced security features including biometric authentication.
  - Sleek, lightweight design for maximum portability.
  - Premium build quality with aerospace-grade materials.
  - Long-lasting battery designed for all-day productivity.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Additional Details:
  - Slim and portable form factor for easy travel.
  - Long battery life for all-day usage.
  - High-resolution display with vivid color reproduction.

Perfect for professionals and enthusiasts alike.",Electronics,Cameras,Apple,436.99,,0,1,2023-08-12
0c70a612-d55e-4879-9bce-299d323437f3,Bosch Tools & Equipment Set,"Protect and enhance your vehicle with the Bosch Tools & Equipment Set.

Key Features:
  - Easy application with no special tools required.
  - Exceeds OEM specifications for quality and performance.
  - UV-resistant formula prevents fading and cracking.
  - Long-lasting protection against the elements.

Performance you can count on.",Automotive,Tools & Equipment,Bosch,78.06,3.8,8,1,2024-09-23
c44d8b86-cf14-4c57-8b74-488e494e5f2d,Bosch Electronic Display,"Engineered for peak automotive performance.

Key Features:
  - UV-resistant formula prevents fading and cracking.
  - Compatible with all major vehicle makes and models.
  - Long-lasting protection against the elements.
  - Tested for quality and reliability.
  - Weather-resistant for year-round protection.

Additional Details:
  - Application: {app_method}
  - Volume: {volume_ml}ml

Trusted by mechanics and enthusiasts worldwide.",Automotive,Electronics,Bosch,14.57,3.0,1,1,2024-07-13
9cd03717-8792-47ad-8886-76fc97f393d8,Ultimate pinnacle Adventure,"Discover the story behind Ultimate pinnacle Adventure.

Key Features:
  - Includes discussion questions for book clubs.
  - Award-winning author delivers another masterpiece.
  - Thought-provoking themes that resonate long after reading.
  - Perfect for book clubs and group discussions.
  - Comprehensive coverage of the subject matter.
  - Meticulously researched and expertly presented.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Critically acclaimed and reader-approved.",Books,Children's Books,Simon & Schuster,12.27,,0,3,2023-07-10
b9dc6a95-b011-4e0a-9dab-ebfcbb201b73,Wilson Waterproof Camping Gear,"Take your performance to the next level with the Wilson Waterproof Camping Gear.

Key Features:
  - Ergonomic design reduces fatigue during extended use.
  - Reflective elements enhance visibility in low light.
  - Durable construction withstands the toughest conditions.
  - Compression-molded for compact storage.

Additional Details:
  - Material: {material_quality} {material}
  - Dimensions: {dim_cm} cm
  - Capacity: {capacity_l}L

Trusted by athletes and adventurers worldwide.",Sports & Outdoors,Camping Gear,Wilson,31.47,4.0,1,2,2025-09-22
de5e274a-bf12-4ae4-8840-14bf7c01e7bf,Cuisinart Lighting - Sand,"Elevate your everyday living with the Cuisinart Lighting - Sand.

Key Features:
  - Built to withstand daily use with durable construction.
  - Space-saving design fits perfectly in any room.
  - Elegant finish adds a touch of sophistication.
  - Easy to clean and maintain for everyday use.
  - Crafted from premium {material} for lasting quality.
  - Dishwasher safe for effortless cleaning.

Whether you are redecorating or just looking for that perfect finishing touch, this piece fits beautifully.

Additional Details:
  - Dimensions: perfectly sized for your space.
  - Easy to clean and maintain.
  - Available in a variety of finishes.

The perfect addition to any modern home.",Home & Kitchen,Lighting,Cuisinart,37.82,,0,2,2024-01-12
11d41a47-4a1c-47fd-8f21-ef734dbc0a88,Cuisinart Comfort Bedding,"The Cuisinart Comfort Bedding brings both style and function to your space.

Key Features:
  - Crafted from premium {material} for lasting quality.
  - Built to withstand daily use with durable construction.
  - Temperature resistant up to {temp_c} degrees.
  - Dishwasher safe for effortless cleaning.
  - Elegant finish adds a touch of sophistication.

Whether you are redecorating or just looking for that perfect finishing touch, this piece fits beautifully.

Additional Details:
  - Premium materials for lasting quality.
  - Easy to clean and maintain.
  - Available in a variety of finishes.

Designed for real life, built to last.",Home & Kitchen,Bedding,Cuisinart,127.68,,0,6,2025-12-16
9bbf3ec0-bb7a-45a8-8500-1b2c03596f4d,Microsoft Accessorie Stand,"Engineered for excellence, the Microsoft Accessorie Stand sets a new standard.

Key Features:
  - Intuitive user interface with customizable settings.
  - Enhanced security features including biometric authentication.
  - Supports high-resolution audio for immersive sound.
  - Equipped with the latest processor for seamless multitasking.
  - Long-lasting battery designed for all-day productivity.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Backed by a comprehensive warranty and dedicated support.",Electronics,Accessories,Microsoft,55.41,,0,1,2023-01-19
e9a8765c-6cb1-41f2-b5dc-e9b69e29c85d,Apple Accessorie Cable,"The Apple Accessorie Cable delivers exceptional performance for all your needs.

Key Features:
  - Advanced cooling system for sustained performance.
  - Supports high-resolution audio for immersive sound.
  - Features a high-resolution display with vivid color accuracy.
  - Long-lasting battery designed for all-day productivity.
  - Premium build quality with aerospace-grade materials.
  - Sleek, lightweight design for maximum portability.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Order today and experience the difference.",Electronics,Accessories,Apple,48.3,5.0,1,1,2023-10-23
73c416bc-be09-4fbd-88b5-eb6448323467,Nike Pro Duffel Bag,"The Nike Pro Duffel Bag combines style with everyday comfort.

Key Features:
  - Tailored fit that flatters every body type.
  - Easy care fabric - machine washable.
  - Breathable material keeps you comfortable all day.
  - Classic design that never goes out of style.
  - Versatile design transitions seamlessly from day to night.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Experience the perfect blend of style and comfort.",Clothing & Accessories,Bags,Nike,21.29,2.0,1,3,2024-01-06
166ef0e4-8a5d-438f-b5a8-462610ab43b8,LEGO Bloom Building Set,"The LEGO Bloom Building Set sparks creativity and imagination.

Key Features:
  - Durable design withstands active play.
  - Suitable for solo play or group activities.
  - Safe, non-toxic materials certified for children.
  - Develops fine motor skills and hand-eye coordination.
  - Easy to learn, with endless replay value.

Additional Details:
  - Players: {player_count}
  - Box dimensions: {dim_cm} cm

Where learning meets play.",Toys & Games,Educational Toys,LEGO,29.7,,0,1,2025-01-13
97eeed96-3182-4982-896e-a0b93ccf36e8,Apple Elite Mirrorless Camera,"Experience cutting-edge technology with the Apple Elite Mirrorless Camera.

Key Features:
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Intuitive user interface with customizable settings.
  - Long-lasting battery designed for all-day productivity.
  - Equipped with the latest processor for seamless multitasking.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Order today and experience the difference.",Electronics,Cameras,Apple,231.64,,0,82,2024-05-15
db769754-3e4f-476b-83c1-8230537fa6a5,Nike Casual Menswear,"Make a statement with the Nike Casual Menswear.

Key Features:
  - Versatile design transitions seamlessly from day to night.
  - Classic design that never goes out of style.
  - Premium {material} fabric for lasting comfort.
  - Easy care fabric - machine washable.
  - Four-way stretch fabric for unrestricted movement.
  - Eco-friendly materials sourced sustainably.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Additional Details:
  - Easy care: machine washable for convenience.
  - Designed for comfort with a tailored silhouette.
  - Available in multiple sizes for the perfect fit.

Experience the perfect blend of style and comfort.",Clothing & Accessories,Menswear,Nike,45.5,3.0,1,1,2023-07-15
32411867-7e10-4557-8459-4fb295f47c68,Advanced Statistics,"Discover the story behind Advanced Statistics.

Key Features:
  - Features a foreword by a leading expert in the field.
  - Gripping narrative that keeps you turning pages.
  - Includes exclusive content and illustrations.
  - Comprehensive coverage of the subject matter.
  - Perfect for book clubs and group discussions.
  - Includes discussion questions for book clubs.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

Critically acclaimed and reader-approved.",Books,Educational,Simon & Schuster,25.2,,0,1,2024-12-13
51d0e076-b71f-4770-8790-2f4285e33420,Nike Silver Jewelry,"Elevate your wardrobe with the Nike Silver Jewelry.

Key Features:
  - Classic design that never goes out of style.
  - Tailored fit that flatters every body type.
  - Easy care fabric - machine washable.
  - Reinforced stitching for enhanced durability.
  - Eco-friendly materials sourced sustainably.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Available in multiple colors to suit your style.",Clothing & Accessories,Jewelry,Nike,12.15,,0,1,2026-04-09
0798c5d3-f933-4b17-ba42-2b539e9ee0aa,Apple Essential Noise-Canceling Headphones,"The Apple Essential Noise-Canceling Headphones delivers exceptional performance for all your needs.

Key Features:
  - Intuitive user interface with customizable settings.
  - Advanced cooling system for sustained performance.
  - Long-lasting battery designed for all-day productivity.
  - Sleek, lightweight design for maximum portability.
  - Features a high-resolution display with vivid color accuracy.
  - Premium build quality with aerospace-grade materials.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - Slim and portable form factor for easy travel.
  - Long battery life for all-day usage.
  - Connectivity: USB-C, HDMI, WiFi 6, Bluetooth.

Elevate your daily experience with this premium device.",Electronics,Headphones,Apple,344.63,5.0,1,2,2023-06-16
808b9c21-b002-40a7-a636-aabb7673b4a9,Odyssey #5: Building Real-World Solutions,"Discover the story behind Odyssey #5: Building Real-World Solutions.

Key Features:
  - Thought-provoking themes that resonate long after reading.
  - Beautifully written with vivid prose and memorable characters.
  - Features a foreword by a leading expert in the field.
  - Gripping narrative that keeps you turning pages.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Order your copy today and start reading.",Books,Comics,Penguin Books,11.98,,0,2,2023-11-11
e09e164e-ec69-4f05-bf83-29e3e9929853,Instant Pot Denim Furniture,"The Instant Pot Denim Furniture brings both style and function to your space.

Key Features:
  - Elegant finish adds a touch of sophistication.
  - Built to withstand daily use with durable construction.
  - Space-saving design fits perfectly in any room.
  - Dishwasher safe for effortless cleaning.
  - Temperature resistant up to {temp_c} degrees.

Designed to enhance your living space while providing practical everyday functionality.

Additional Details:
  - Available in a variety of finishes.
  - Dimensions: perfectly sized for your space.

Designed for real life, built to last.",Home & Kitchen,Furniture,Instant Pot,72.39,3.5,2,15,2024-08-19
e5e214ce-88aa-4332-93bb-93297fee34c7,Timberland Ultralight Camping Gear,"The Timberland Ultralight Camping Gear is built for those who push their limits.

Key Features:
  - Weather-resistant materials keep you protected.
  - Reinforced stress points for long-lasting durability.
  - Ventilated design for breathability.
  - Durable construction withstands the toughest conditions.

Additional Details:
  - Dimensions: {dim_cm} cm
  - Material: {material_quality} {material}
  - Weight: {weight_g}g

Ready for wherever your journey takes you.",Sports & Outdoors,Camping Gear,Timberland,24.86,,0,3,2025-06-25
ae4592f0-2346-42dc-bdab-51c0f871263f,Coca-Cola Pantry Staple Value Size,"Savor the rich flavors of the Coca-Cola Pantry Staple Value Size.

Key Features:
  - Freshness sealed for optimal taste.
  - Premium quality guaranteed by our master artisans.
  - Sourced from the finest origins around the world.
  - Hand-selected for superior quality.
  - No artificial preservatives or additives.
  - Rich, authentic flavor profile.

Perfect for sharing with loved ones.",Grocery & Gourmet,Pantry Staples,Coca-Cola,8.02,,0,2,2023-06-20
f829c8e9-9729-48aa-baf8-122cb2eb1d21,Samsung Air Over-Ear Headphones,"Experience cutting-edge technology with the Samsung Air Over-Ear Headphones.

Key Features:
  - Advanced cooling system for sustained performance.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Enhanced security features including biometric authentication.
  - Features a high-resolution display with vivid color accuracy.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - Long battery life for all-day usage.
  - High-resolution display with vivid color reproduction.

Perfect for professionals and enthusiasts alike.",Electronics,Headphones,Samsung,176.98,5.0,1,18,2023-10-16
667504df-5a65-4046-ba85-11c46edc7e23,Coca-Cola Snack Variety Pack,"The Coca-Cola Snack Variety Pack brings premium quality to your table.

Key Features:
  - Versatile ingredient for countless recipes.
  - Perfect for gifting or everyday indulgence.
  - Freshness sealed for optimal taste.
  - Ethically sourced and sustainably produced.
  - Premium quality guaranteed by our master artisans.
  - No artificial preservatives or additives.

Additional Details:
  - Country of origin: {origin_country}
  - Net weight: {weight_g}g

A taste worth savoring.",Grocery & Gourmet,Snacks,Coca-Cola,14.26,4.0,1,1,2023-10-21
da66d147-24d1-4448-a372-f647cc88bbac,PepsiCo Snack Variety Pack,"Indulge in the exquisite taste of PepsiCo Snack Variety Pack.

Key Features:
  - Ethically sourced and sustainably produced.
  - Sourced from the finest origins around the world.
  - Versatile ingredient for countless recipes.
  - Rich, authentic flavor profile.

From our family to yours.",Grocery & Gourmet,Snacks,PepsiCo,3.62,4.0,1,1,2025-02-07
436415ea-332f-4be9-923e-d6bd2e82d833,A Robust Cipher Remastered,"The A Robust Cipher Remastered sparks creativity and imagination.

Key Features:
  - Safe, non-toxic materials certified for children.
  - STEM-focused learning through play.
  - Includes everything needed for immediate play.
  - Durable design withstands active play.

Additional Details:
  - Batteries: {battery_req}
  - Box dimensions: {dim_cm} cm

Trusted by parents and loved by children.",Toys & Games,Video Games,LEGO,25.47,,0,2,2023-04-13
a992e8f5-0eb1-458a-be7d-c48b015e8eb3,Spalding Team Sport Set,"Take your performance to the next level with the Spalding Team Sport Set.

Key Features:
  - Quick-setup system saves time and hassle.
  - Lightweight design for effortless portability.
  - Ergonomic design reduces fatigue during extended use.
  - Weather-resistant materials keep you protected.
  - Adjustable features for customized fit.

Additional Details:
  - Weight: {weight_g}g
  - Capacity: {capacity_l}L

Ready for wherever your journey takes you.",Sports & Outdoors,Team Sports,Spalding,28.68,,0,2,2025-04-02
0d71e3c4-15ba-42f3-a5d3-16957eec2c9c,Patagonia Premium Fitness Equipment,"Conquer any challenge with the Patagonia Premium Fitness Equipment.

Key Features:
  - Reinforced stress points for long-lasting durability.
  - Lightweight design for effortless portability.
  - Reflective elements enhance visibility in low light.
  - Adjustable features for customized fit.
  - Compression-molded for compact storage.
  - Weather-resistant materials keep you protected.

Ready for wherever your journey takes you.",Sports & Outdoors,Fitness Equipment,Patagonia,74.49,5.0,1,1,2024-06-14
26eadabe-15b0-4e41-9045-c64e24561fa0,Wilson Premium Fitness Equipment,"Conquer any challenge with the Wilson Premium Fitness Equipment.

Key Features:
  - Adjustable features for customized fit.
  - Quick-setup system saves time and hassle.
  - Reflective elements enhance visibility in low light.
  - Reinforced stress points for long-lasting durability.
  - Lightweight design for effortless portability.

Trusted by athletes and adventurers worldwide.",Sports & Outdoors,Fitness Equipment,Wilson,87.68,,0,1,2024-02-14
acb66a10-72b5-4b52-b692-ceb7da8ce3f9,Coleman Team Sport Set,"Engineered for peak performance in any condition.

Key Features:
  - Weather-resistant materials keep you protected.
  - Ergonomic design reduces fatigue during extended use.
  - Reinforced stress points for long-lasting durability.
  - Reflective elements enhance visibility in low light.
  - Ventilated design for breathability.

Additional Details:
  - Capacity: {capacity_l}L
  - Dimensions: {dim_cm} cm
  - Material: {material_quality} {material}

Performance you can rely on.",Sports & Outdoors,Team Sports,Coleman,119.06,3.3,3,2,2025-12-11
37b6fd84-d92c-4166-b883-bc70ec3078af,Samsung Prime5 Ultra,"Upgrade your setup with the powerful Samsung Prime5 Ultra.

Key Features:
  - Premium build quality with aerospace-grade materials.
  - Long-lasting battery designed for all-day productivity.
  - Advanced cooling system for sustained performance.
  - Features a high-resolution display with vivid color accuracy.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Elevate your daily experience with this premium device.",Electronics,Smartphones,Samsung,103.14,,0,1,2025-10-18
ecb6628b-2a3e-4205-ada1-0b8a4b6d6a66,Michelin Smart Electronic,"Engineered for peak automotive performance.

Key Features:
  - Easy application with no special tools required.
  - Exceeds OEM specifications for quality and performance.
  - Tested for quality and reliability.
  - Compatible with all major vehicle makes and models.

Professional quality at an affordable price.",Automotive,Electronics,Michelin,66.98,5.0,1,1,2025-09-28
8cbd67b3-730d-47e0-8306-63f6a4dd379c,Vortex and the sleek vortex,"Vortex and the sleek vortex is a compelling read you won't want to put down.

Key Features:
  - Meticulously researched and expertly presented.
  - Gripping narrative that keeps you turning pages.
  - Features a foreword by a leading expert in the field.
  - Beautifully written with vivid prose and memorable characters.
  - Comprehensive coverage of the subject matter.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Order your copy today and start reading.",Books,Children's Books,Penguin Books,27.65,,0,3,2026-01-09
35dfd05c-b23d-4671-9196-2c2d979999ef,Neutrogena Matte Makeup,"Transform your daily routine with the Neutrogena Matte Makeup.

Key Features:
  - Clinically proven results with regular use.
  - Free from parabens, sulfates, and phthalates.
  - Hydrating formula restores natural moisture balance.
  - Antioxidant-rich formula protects against environmental damage.
  - Dermatologist-tested and suitable for all skin types.
  - Formulated with natural ingredients for gentle care.

Additional Details:
  - Skin type: {skin_type}
  - Shelf life: {shelf_life}m

Your skin deserves the best.",Beauty & Personal Care,Makeup,Neutrogena,8.91,3.3,3,8,2023-10-19
1f6ae9d8-56b8-4eda-91e5-ff53f5b97c52,Dyson Premium Cotton Bedding,"The Dyson Premium Cotton Bedding brings both style and function to your space.

Key Features:
  - Space-saving design fits perfectly in any room.
  - Versatile design complements any decor style.
  - Easy to clean and maintain for everyday use.
  - Built to withstand daily use with durable construction.

Whether you are redecorating or just looking for that perfect finishing touch, this piece fits beautifully.

Additional Details:
  - Premium materials for lasting quality.
  - Easy to clean and maintain.
  - Available in a variety of finishes.

Designed for real life, built to last.",Home & Kitchen,Bedding,Dyson,67.0,,0,1,2025-12-02
f1024bdb-2986-478b-9a58-64b4581f657d,Apple Galaxy8 Ultra,"Engineered for excellence, the Apple Galaxy8 Ultra sets a new standard.

Key Features:
  - Sleek, lightweight design for maximum portability.
  - Premium build quality with aerospace-grade materials.
  - Advanced cooling system for sustained performance.
  - Enhanced security features including biometric authentication.
  - Long-lasting battery designed for all-day productivity.
  - Features a high-resolution display with vivid color accuracy.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - Long battery life for all-day usage.
  - Connectivity: USB-C, HDMI, WiFi 6, Bluetooth.
  - High-resolution display with vivid color reproduction.

Perfect for professionals and enthusiasts alike.",Electronics,Smartphones,Apple,293.42,,0,25,2023-08-08
a1625971-e605-48a1-8587-1fd0e4508855,The Entrepreneurship: The Complete Reference,"The Entrepreneurship: The Complete Reference is a compelling read you won't want to put down.

Key Features:
  - Gripping narrative that keeps you turning pages.
  - Award-winning author delivers another masterpiece.
  - Comprehensive coverage of the subject matter.
  - Meticulously researched and expertly presented.
  - Includes exclusive content and illustrations.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

Additional Details:
  - A substantial read that delivers incredible value.
  - Expertly crafted with attention to every detail.
  - Available in multiple formats for your reading preference.

A must-read for fans of the genre.",Books,Non-Fiction,Penguin Books,12.3,,0,9,2024-02-17
282324cf-0b38-443e-a3b5-1f6784dca4e9,An Compact Element: Building Real-World Solutions,"An Compact Element: Building Real-World Solutions offers a fresh perspective on an important topic.

Key Features:
  - Comprehensive coverage of the subject matter.
  - Beautifully written with vivid prose and memorable characters.
  - Award-winning author delivers another masterpiece.
  - Meticulously researched and expertly presented.
  - Features a foreword by a leading expert in the field.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

Additional Details:
  - Critically acclaimed with outstanding reader reviews.
  - Expertly crafted with attention to every detail.
  - A substantial read that delivers incredible value.

Already a bestseller in multiple countries.",Books,Comics,Penguin Books,7.64,,0,8,2024-11-23
6a0a57f4-080a-43ec-9a43-e8503602e4d7,KitchenAid Decorative Home Decor,"Elevate your everyday living with the KitchenAid Decorative Home Decor.

Key Features:
  - Built to withstand daily use with durable construction.
  - Crafted from premium {material} for lasting quality.
  - Versatile design complements any decor style.
  - Space-saving design fits perfectly in any room.
  - Elegant finish adds a touch of sophistication.

Designed to enhance your living space while providing practical everyday functionality.

Additional Details:
  - Easy to clean and maintain.
  - Available in a variety of finishes.
  - Premium materials for lasting quality.

The perfect addition to any modern home.",Home & Kitchen,Home Decor,KitchenAid,83.06,,0,1,2025-07-17
0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,DKNY Ruby Jewelry,"Make a statement with the DKNY Ruby Jewelry.

Key Features:
  - Reinforced stitching for enhanced durability.
  - Classic design that never goes out of style.
  - Breathable material keeps you comfortable all day.
  - Versatile design transitions seamlessly from day to night.
  - Four-way stretch fabric for unrestricted movement.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Additional Details:
  - Premium fabric construction for lasting wear.
  - Designed for comfort with a tailored silhouette.

A must-have addition to any wardrobe.",Clothing & Accessories,Jewelry,DKNY,17.04,,0,51,2024-12-21
9db92aff-423b-41c3-bf52-b13bb11a39c3,Adidas Casual Womenswear,"Make a statement with the Adidas Casual Womenswear.

Key Features:
  - Versatile design transitions seamlessly from day to night.
  - Moisture-wicking technology keeps you dry.
  - Breathable material keeps you comfortable all day.
  - Easy care fabric - machine washable.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Premium fabric construction for lasting wear.
  - Designed for comfort with a tailored silhouette.

Experience the perfect blend of style and comfort.",Clothing & Accessories,Womenswear,Adidas,31.45,,0,1,2024-11-28
f648f11a-091a-497b-8973-50a00f0dda74,The essential Guide to Deep Learning,"Discover the story behind The essential Guide to Deep Learning.

Key Features:
  - Comprehensive coverage of the subject matter.
  - Thought-provoking themes that resonate long after reading.
  - Beautifully written with vivid prose and memorable characters.
  - Features a foreword by a leading expert in the field.
  - Gripping narrative that keeps you turning pages.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

A must-read for fans of the genre.",Books,Non-Fiction,Penguin Books,13.72,,0,1,2024-04-14
894a28b3-1f78-4f3d-ad46-319be7de12a5,KitchenAid Decorative Home Decor,"The KitchenAid Decorative Home Decor brings both style and function to your space.

Key Features:
  - Crafted from premium {material} for lasting quality.
  - Dishwasher safe for effortless cleaning.
  - Stackable design for efficient storage.
  - Elegant finish adds a touch of sophistication.
  - Versatile design complements any decor style.
  - Temperature resistant up to {temp_c} degrees.

Designed to enhance your living space while providing practical everyday functionality.

Additional Details:
  - Dimensions: perfectly sized for your space.
  - Available in a variety of finishes.
  - Premium materials for lasting quality.

Make every day extraordinary.",Home & Kitchen,Home Decor,KitchenAid,71.65,,0,1,2025-01-09
5e7640a2-6ae2-404a-b17e-2d4e60bbff41,OTC Tools Galaxy4 Tools & Equipment,"Engineered for peak automotive performance.

Key Features:
  - Non-abrasive and safe for all surfaces.
  - UV-resistant formula prevents fading and cracking.
  - Tested for quality and reliability.
  - Exceeds OEM specifications for quality and performance.
  - Professional-grade formula for superior results.

Trusted by mechanics and enthusiasts worldwide.",Automotive,Tools & Equipment,OTC Tools,22.57,4.0,2,7,2024-08-15
11063776-8a90-4196-8b29-cf5c159bf468,Apple Accessorie Cable,"Engineered for excellence, the Apple Accessorie Cable sets a new standard.

Key Features:
  - Enhanced security features including biometric authentication.
  - Intuitive user interface with customizable settings.
  - Features a high-resolution display with vivid color accuracy.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Elevate your daily experience with this premium device.",Electronics,Accessories,Apple,92.89,4.7,3,1,2024-08-18
b6425249-99fc-4638-a4df-4da80f0ce9d0,H&M Casual Menswear,"The H&M Casual Menswear combines style with everyday comfort.

Key Features:
  - Classic design that never goes out of style.
  - Breathable material keeps you comfortable all day.
  - Reinforced stitching for enhanced durability.
  - Four-way stretch fabric for unrestricted movement.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

A must-have addition to any wardrobe.",Clothing & Accessories,Menswear,H&M,37.14,,0,1,2024-12-31
5a9a6b4a-6b4f-4edc-b09f-2b92105bee2a,Nike Sterling Silver Jewelry,"Designed for those who refuse to compromise on style.

Key Features:
  - Classic design that never goes out of style.
  - Four-way stretch fabric for unrestricted movement.
  - Reinforced stitching for enhanced durability.
  - Breathable material keeps you comfortable all day.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Available in multiple sizes for the perfect fit.
  - Easy care: machine washable for convenience.
  - Premium fabric construction for lasting wear.

A must-have addition to any wardrobe.",Clothing & Accessories,Jewelry,Nike,64.02,,0,1,2025-01-18
